opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
73KE0DAV,Rohan Verma,Market360,Asian Paints,Negotiation,2022-04-09,2022-08-29,10040
M4535IOT,Ananya Iyer,BizCRM Pro,Wipro,Prospecting,2023-12-06,2024-03-30,9559
QOKNRHUD,Ananya Sharma,FinSuite Basic,Flipkart,Lost,2023-12-31,2024-05-16,691
5C9YI613,Vihaan Patel,Market360,L&T,Negotiation,2024-05-04,2024-09-15,14478
IGY9ZI1R,Riya Iyer,FinSuite Basic,Aditya Birla Group,Lost,2022-12-12,2022-12-27,1930
H9X2DCY3,Vivaan Sharma,FinSuite Basic,Mahindra,Negotiation,2024-01-18,2024-04-21,13358
X4QJG2B0,Ira Pillai,SalesEdge Premium,Wipro,Lost,2023-07-21,2023-09-15,19436
H2I1H544,Aditya Pillai,BizCRM Lite,Tata Motors,Negotiation,2023-12-11,2024-06-15,8319
JBICO6OG,Siddharth Nair,BizCRM Pro,Reliance Retail,Negotiation,2024-06-03,2024-06-14,10696
9I0JZ76V,Aarav Shetty,SalesEdge Premium,Wipro,Prospecting,2024-08-29,2024-09-28,14856
PBELWKNV,Myra Menon,TrackPro,Asian Paints,Won,2022-04-23,2022-05-11,7990
26CJOF6M,Krishna Qureshi,BizCRM Pro,Wipro,Won,2023-05-07,2023-11-22,18723
0FJTOYA7,Aisha Das,FinSuite Basic,L&T,Won,2022-02-26,2022-06-18,7351
2W5H1JZK,Saanvi Chatterjee,BizCRM Lite,Godrej,Proposal,2024-12-08,2025-04-24,1751
RSPI7RKF,Tanvi Iyer,BizCRM Pro,Wipro,Lost,2023-10-13,2024-03-17,2152
DJV9BE2R,Meera Patel,FinSuite Advanced,Asian Paints,Negotiation,2022-05-02,2022-06-09,2084
QVA2D0CD,Arjun Sharma,SalesEdge Premium,Asian Paints,Proposal,2024-05-23,2024-08-11,9847
PNLE1KGT,Krishna Yadav,SalesEdge Premium,Tata Motors,Proposal,2024-05-06,2024-07-02,6641
9V19QVUM,Ananya Desai,FinSuite Basic,Air India,Proposal,2024-08-03,2024-12-12,4858
BXTP2R9A,Vivaan Qureshi,BizCRM Pro,Flipkart,Lost,2023-03-10,2023-04-21,565
99KW8J7S,Aisha Desai,BizCRM Lite,Flipkart,Proposal,2022-10-04,2023-01-06,3791
GRP9Q7NQ,Siddharth Menon,TrackPro,Marico,Proposal,2023-05-07,2023-10-13,19425
G1VAX9PX,Ira Nair,TrackPro,Flipkart,Won,2022-09-07,2023-03-25,17330
91Z6I3P6,Vihaan Bhatt,FinSuite Advanced,ICICI Bank,Negotiation,2024-07-06,2024-09-21,11345
62AB7CDX,Myra Shetty,SalesEdge Premium,Mahindra,Proposal,2022-08-08,2023-02-07,2271
XDDNMICV,Ira Yadav,BizCRM Pro,Wipro,Lost,2024-10-02,2025-02-24,17900
B8D68TCP,Aarav Verma,FinSuite Advanced,Asian Paints,Proposal,2024-07-25,2024-09-19,18404
ALHGT22J,Meera Pillai,BizCRM Pro,Air India,Lost,2024-11-24,2025-05-12,6282
PA9Q4DED,Siddharth Khan,FinSuite Advanced,Mahindra,Negotiation,2024-12-05,2025-06-18,14886
G05WODGY,Krishna Pillai,BizCRM Pro,Flipkart,Won,2022-08-13,2022-09-08,8459
2PX5I2OX,Ananya Desai,BizCRM Pro,Reliance Retail,Won,2022-05-15,2022-07-28,15999
CDNDPWUJ,Tanvi Desai,FinSuite Basic,Reliance Retail,Proposal,2022-11-21,2023-03-25,14162
2RX80XMH,Myra Shetty,TrackPro,Mahindra,Prospecting,2023-02-12,2023-03-07,19576
P2SGH38N,Saanvi Yadav,BizCRM Pro,ICICI Bank,Lost,2022-04-11,2022-08-03,19007
6KA0VR3A,Myra Khan,FinSuite Basic,Wipro,Prospecting,2023-03-15,2023-07-18,15176
DT6B2ZBA,Aditya Patel,BizCRM Lite,HDFC Bank,Lost,2023-06-09,2023-07-16,15196
1SVSEEBZ,Ishaan Rout,TrackPro,Aditya Birla Group,Lost,2023-11-02,2024-01-24,13840
PKRLRWO4,Vihaan Reddy,TrackPro,HDFC Bank,Prospecting,2023-10-23,2024-03-19,8275
NCE0U1AE,Diya Yadav,FinSuite Advanced,Mahindra,Proposal,2024-04-24,2024-09-16,7709
AFZXX1V7,Rohan Sharma,FinSuite Advanced,Asian Paints,Prospecting,2022-08-22,2023-02-23,5730
RXQLG2SZ,Ananya Patel,FinSuite Basic,L&T,Won,2023-12-03,2024-02-07,15186
IXJTJ68Q,Krishna Reddy,BizCRM Lite,L&T,Prospecting,2023-04-19,2023-10-22,4573
SEIPF7AQ,Aisha Patel,SalesEdge Premium,Infosys,Lost,2023-10-25,2024-04-05,16660
5K1BR403,Aditya Nair,FinSuite Basic,Reliance Retail,Won,2022-05-04,2022-07-05,15600
VO28W7VJ,Ananya Iyer,BizCRM Pro,Infosys,Proposal,2023-08-21,2024-02-06,8868
FTXX2AYC,Arjun Yadav,Market360,Infosys,Negotiation,2023-03-16,2023-06-18,10453
YRV7KAQE,Diya Nair,FinSuite Basic,ICICI Bank,Lost,2024-10-20,2025-02-16,12457
NVHGUWXP,Kavya Yadav,FinSuite Advanced,Air India,Prospecting,2022-04-06,2022-09-24,3698
G72LMVKP,Ananya Iyer,FinSuite Basic,Marico,Negotiation,2023-10-20,2024-04-23,15989
1PUSIMLZ,Ananya Yadav,BizCRM Pro,HDFC Bank,Lost,2023-08-11,2023-10-10,17681
LSCBWXKA,Krishna Chatterjee,SalesEdge Premium,Asian Paints,Negotiation,2022-10-12,2023-02-09,13910
EJSP0T06,Ira Banerjee,SalesEdge Premium,HDFC Bank,Lost,2024-04-21,2024-10-26,10868
MWATXLF9,Meera Desai,SalesEdge Premium,HDFC Bank,Prospecting,2023-08-13,2023-09-27,13100
CCR37Q94,Aarav Verma,BizCRM Pro,Wipro,Negotiation,2023-05-28,2023-10-29,7855
1G1Y7TIH,Aditya Verma,BizCRM Lite,Reliance Retail,Won,2024-12-17,2025-02-28,8746
QKSSYOOV,Aisha Shetty,FinSuite Advanced,Marico,Proposal,2023-11-11,2023-11-28,11738
RHHBSB8R,Vihaan Shetty,FinSuite Advanced,Mahindra,Won,2022-07-01,2022-11-09,17485
8799RABF,Meera Patel,TrackPro,L&T,Prospecting,2022-12-03,2022-12-20,4651
FXG0MMJP,Siddharth Sharma,FinSuite Advanced,Asian Paints,Lost,2022-04-09,2022-09-18,18218
05LOC1V4,Saanvi Sharma,FinSuite Basic,Reliance Retail,Prospecting,2024-06-03,2024-09-06,7247
YQBLIY2X,Aditya Pillai,BizCRM Pro,Wipro,Lost,2023-08-01,2024-01-30,18772
53FBFV4A,Kavya Sharma,TrackPro,Wipro,Negotiation,2022-09-23,2023-03-15,11823
31B21VMQ,Myra Menon,TrackPro,Mahindra,Won,2022-04-12,2022-05-17,15101
OZH7WIIE,Rohan Patel,BizCRM Pro,ICICI Bank,Proposal,2024-10-28,2025-03-01,17686
JBTZKCC7,Farhan Nair,TrackPro,HDFC Bank,Negotiation,2022-04-01,2022-10-02,15263
IDGK1F35,Ananya Shetty,SalesEdge Premium,L&T,Prospecting,2022-08-12,2022-09-17,596
HORC5J6T,Vihaan Rout,BizCRM Pro,Tata Motors,Prospecting,2022-04-14,2022-05-20,10037
J8CPKYIX,Meera Desai,Market360,HDFC Bank,Prospecting,2023-05-20,2023-08-19,10643
KROZ2JEE,Krishna Banerjee,FinSuite Advanced,Mahindra,Won,2024-02-12,2024-03-26,19414
Q4NTEP7W,Ananya Patel,FinSuite Advanced,Aditya Birla Group,Prospecting,2023-05-14,2023-09-25,1761
6EM8KKNU,Myra Sharma,SalesEdge Premium,Wipro,Won,2024-11-26,2025-04-16,15361
WPYKRU64,Aditya Kapoor,TrackPro,Asian Paints,Prospecting,2022-09-24,2023-02-14,19321
NYTQTAYY,Aarav Qureshi,BizCRM Pro,Infosys,Lost,2022-10-25,2022-12-09,17456
STG7JYXX,Siddharth Reddy,TrackPro,Wipro,Proposal,2022-10-15,2023-02-04,11339
7ACX5TCQ,Vihaan Menon,BizCRM Lite,Mahindra,Prospecting,2024-09-21,2025-02-27,16933
XNYR8HUM,Ira Banerjee,TrackPro,Asian Paints,Proposal,2023-01-03,2023-05-23,19304
DO8SAK3G,Krishna Nair,TrackPro,Reliance Retail,Proposal,2023-11-08,2024-01-23,2362
6TH0QNYO,Arjun Patel,BizCRM Pro,Aditya Birla Group,Negotiation,2023-06-03,2023-10-31,17280
WMGJQ87R,Ishaan Qureshi,SalesEdge Premium,Mahindra,Negotiation,2023-07-02,2023-10-20,13267
H3NMSKE8,Aditya Banerjee,BizCRM Lite,Flipkart,Lost,2023-10-13,2024-01-28,14874
MMRYLQ0W,Farhan Iyer,TrackPro,Wipro,Lost,2023-10-15,2024-02-06,19735
IQ7IJDWU,Siddharth Menon,BizCRM Pro,L&T,Won,2022-03-25,2022-08-23,17126
FF4I4M30,Vihaan Desai,BizCRM Lite,Marico,Won,2022-01-11,2022-07-15,1556
UAFJOTUB,Aarav Iyer,FinSuite Advanced,Wipro,Negotiation,2022-06-27,2022-10-13,19493
NH0N4WA4,Riya Banerjee,SalesEdge Premium,Godrej,Proposal,2024-08-17,2024-12-16,5707
1ZXD4ELR,Ishaan Khan,FinSuite Advanced,Asian Paints,Won,2024-12-09,2025-06-22,11420
U031BHCU,Rohan Chatterjee,Market360,ICICI Bank,Prospecting,2022-02-20,2022-05-21,3012
FQXHA8BR,Ananya Verma,BizCRM Lite,Asian Paints,Negotiation,2023-01-19,2023-06-05,13253
7GFZO4XH,Vihaan Yadav,FinSuite Basic,Wipro,Won,2024-06-13,2024-10-21,17792
R8TIZJR3,Farhan Banerjee,TrackPro,Marico,Prospecting,2023-09-14,2023-11-15,19535
V3INM04Y,Kavya Das,TrackPro,Marico,Lost,2024-02-28,2024-03-16,4953
RT0MLPAL,Ananya Banerjee,BizCRM Pro,Mahindra,Proposal,2023-08-05,2023-10-01,11478
OTAW0OJH,Tanvi Chatterjee,Market360,Flipkart,Prospecting,2024-12-15,2025-03-05,18759
7VG536JT,Saanvi Iyer,BizCRM Lite,Infosys,Prospecting,2022-03-16,2022-09-28,12630
QLW5MKRR,Meera Menon,SalesEdge Premium,Aditya Birla Group,Lost,2024-04-21,2024-10-22,16936
F6LQOB2K,Ananya Banerjee,TrackPro,Marico,Negotiation,2024-09-17,2025-01-18,8273
RCHX2JAT,Myra Menon,SalesEdge Premium,Marico,Negotiation,2023-06-24,2023-07-13,12590
378NV8MY,Arjun Das,FinSuite Basic,Wipro,Prospecting,2023-06-02,2023-07-19,3610
JIZM54OK,Aditya Reddy,BizCRM Pro,Reliance Retail,Won,2024-01-04,2024-01-30,12356
U5DXAWRN,Ira Das,Market360,Infosys,Lost,2023-03-04,2023-06-05,9581
7UDNHKA0,Meera Rout,BizCRM Pro,Flipkart,Prospecting,2024-01-17,2024-05-24,18339
KXOR4EYV,Riya Menon,SalesEdge Premium,Wipro,Won,2022-11-04,2023-03-06,10772
PKMNCF96,Aditya Rout,TrackPro,Aditya Birla Group,Prospecting,2023-03-01,2023-04-09,2302
8SM0OZ6I,Diya Yadav,SalesEdge Premium,L&T,Negotiation,2023-02-02,2023-03-02,11242
GQDKROO8,Meera Mohanty,BizCRM Lite,Godrej,Lost,2024-01-02,2024-03-23,11974
6SURHPRP,Vihaan Sharma,BizCRM Pro,L&T,Lost,2024-10-07,2025-03-19,3019
OWY9YO9I,Kavya Desai,TrackPro,Flipkart,Lost,2022-01-22,2022-05-13,15797
0BXX8WUV,Ananya Khan,Market360,L&T,Prospecting,2023-08-12,2023-12-08,3598
K3VHPE4I,Ananya Yadav,Market360,Reliance Retail,Won,2023-05-02,2023-06-14,5628
JBW24MMX,Arjun Kapoor,FinSuite Basic,Air India,Proposal,2024-11-26,2025-05-16,17418
1YQSXZRJ,Riya Qureshi,BizCRM Pro,Air India,Negotiation,2024-11-18,2025-06-06,12415
DI70PEHO,Farhan Patel,Market360,Marico,Proposal,2023-03-31,2023-09-29,11978
Z68R23RY,Saanvi Shetty,BizCRM Lite,Reliance Retail,Prospecting,2022-06-04,2022-06-21,16205
9IN34Q7N,Aisha Patel,FinSuite Basic,Air India,Proposal,2023-07-15,2023-09-27,10723
UMICPJV1,Aditya Menon,FinSuite Basic,Infosys,Won,2023-04-09,2023-08-29,6873
93KTAHXV,Aditya Mohanty,SalesEdge Premium,Infosys,Lost,2023-06-24,2023-08-17,6763
4QA37BAT,Diya Iyer,FinSuite Basic,Wipro,Won,2023-07-01,2023-08-28,5931
L3UYUISO,Ananya Sharma,SalesEdge Premium,Tata Motors,Won,2024-10-10,2025-03-30,4501
ACUVUP6W,Krishna Shetty,BizCRM Lite,ICICI Bank,Lost,2023-01-13,2023-04-09,10271
MXAS79LA,Diya Mohanty,BizCRM Pro,Air India,Proposal,2024-05-13,2024-11-22,7191
T4HBV2PX,Kavya Khan,SalesEdge Premium,Mahindra,Won,2022-04-17,2022-07-27,1883
EI3BNONB,Tanvi Yadav,SalesEdge Premium,Tata Motors,Lost,2022-05-29,2022-06-16,8171
IKVIWXKP,Aarav Bhatt,FinSuite Basic,Asian Paints,Lost,2023-02-09,2023-03-22,15334
724ET565,Myra Chatterjee,TrackPro,L&T,Prospecting,2022-10-29,2023-03-14,6095
HBPRD6UG,Siddharth Verma,BizCRM Pro,Air India,Negotiation,2023-03-27,2023-04-19,11244
LCKG2R9F,Krishna Yadav,FinSuite Basic,Reliance Retail,Lost,2022-12-31,2023-03-21,3024
C0YMF5UW,Farhan Nair,BizCRM Pro,ICICI Bank,Proposal,2023-02-21,2023-08-04,694
YLRYWRXF,Tanvi Sharma,BizCRM Lite,HDFC Bank,Lost,2022-10-20,2023-03-27,6894
RH4IJSX2,Siddharth Qureshi,FinSuite Basic,Air India,Proposal,2023-03-02,2023-08-10,6270
Y7BS3FEY,Ishaan Verma,Market360,ICICI Bank,Lost,2024-07-10,2024-11-29,7771
7IDYWF5M,Diya Kapoor,FinSuite Advanced,L&T,Lost,2022-12-26,2023-03-11,3699
Q4SZVUFT,Ishaan Iyer,FinSuite Basic,HDFC Bank,Lost,2023-02-07,2023-05-01,14502
6JSUYE7W,Aisha Menon,BizCRM Lite,Mahindra,Prospecting,2022-02-06,2022-05-23,13334
2M5IAEOL,Aditya Menon,BizCRM Pro,Aditya Birla Group,Won,2022-02-21,2022-08-14,4537
EKEI7I2C,Diya Rout,FinSuite Basic,Godrej,Proposal,2023-03-22,2023-05-10,16055
9C77TKKR,Aisha Rout,SalesEdge Premium,ICICI Bank,Won,2022-04-20,2022-11-03,17860
SSEZQHNV,Saanvi Rout,SalesEdge Premium,ICICI Bank,Won,2023-06-21,2023-09-29,14673
0XC4HAJH,Ananya Khan,FinSuite Advanced,ICICI Bank,Won,2022-04-06,2022-06-29,5186
WABOX9SX,Kavya Patel,FinSuite Advanced,Air India,Won,2023-06-27,2023-11-20,11518
1DH51TZ3,Riya Pillai,FinSuite Advanced,Reliance Retail,Lost,2024-06-03,2024-08-14,12955
25LU0LKK,Diya Khan,FinSuite Basic,Aditya Birla Group,Lost,2023-06-19,2023-10-13,6607
VFM4KXY3,Ananya Chatterjee,Market360,Aditya Birla Group,Prospecting,2022-09-29,2022-10-31,4751
V41KYAAX,Farhan Shetty,FinSuite Advanced,Marico,Proposal,2022-02-20,2022-05-08,15884
YLA6274T,Myra Sharma,TrackPro,Asian Paints,Won,2022-04-24,2022-05-13,13029
33JKWSE8,Ananya Rout,SalesEdge Premium,Asian Paints,Negotiation,2023-11-22,2024-05-02,9165
RY0YK9GG,Vihaan Banerjee,FinSuite Advanced,HDFC Bank,Won,2022-02-07,2022-02-24,15731
UQJQ2X4E,Myra Yadav,Market360,Flipkart,Proposal,2024-08-01,2025-02-02,13888
NALE2BJY,Ishaan Sharma,BizCRM Lite,ICICI Bank,Prospecting,2023-04-24,2023-06-02,5097
19HD6FAR,Aditya Yadav,FinSuite Basic,Wipro,Prospecting,2022-12-28,2023-06-06,2909
788D5W3O,Krishna Verma,TrackPro,Air India,Won,2024-03-30,2024-06-28,18623
23L16OHT,Tanvi Sharma,TrackPro,Marico,Proposal,2023-07-13,2023-09-09,13328
XG97NXR7,Aisha Verma,BizCRM Lite,Asian Paints,Won,2022-11-14,2023-01-21,488
XUQM9KYE,Aarav Menon,FinSuite Advanced,L&T,Negotiation,2024-12-18,2025-02-25,4073
FWYRX7YG,Rohan Banerjee,FinSuite Basic,HDFC Bank,Lost,2022-06-20,2022-10-20,16201
X9M1PGAF,Riya Chatterjee,TrackPro,ICICI Bank,Lost,2023-01-04,2023-03-12,18116
FYVNNZ7A,Ishaan Qureshi,FinSuite Advanced,Asian Paints,Proposal,2022-03-08,2022-03-30,16284
68S0CZJO,Vihaan Bhatt,FinSuite Basic,Aditya Birla Group,Proposal,2022-06-14,2022-12-28,15872
QX9ZJUBQ,Vihaan Desai,TrackPro,Mahindra,Won,2022-07-01,2023-01-15,14287
79LI30K1,Ishaan Das,Market360,Infosys,Prospecting,2023-12-09,2024-06-14,13068
3XVP6XW1,Siddharth Iyer,FinSuite Advanced,Marico,Proposal,2024-05-23,2024-09-20,19659
M6ITM0Y5,Aditya Shetty,BizCRM Lite,L&T,Proposal,2024-02-26,2024-03-17,12164
QZPHL4TY,Vihaan Patel,FinSuite Advanced,Flipkart,Won,2022-08-04,2022-11-19,18208
CR4N847Z,Arjun Pillai,TrackPro,Tata Motors,Won,2022-08-11,2022-11-29,3196
CCJNXG14,Krishna Reddy,BizCRM Pro,Marico,Negotiation,2022-08-27,2023-01-30,14715
F7Q1GL8B,Ira Menon,SalesEdge Premium,Tata Motors,Won,2022-11-30,2023-04-02,3002
AYR2145R,Siddharth Verma,FinSuite Advanced,Aditya Birla Group,Prospecting,2024-09-30,2024-11-02,5762
7SQBENTP,Ananya Qureshi,TrackPro,HDFC Bank,Won,2023-12-10,2024-06-22,6895
MWO58XCG,Rohan Pillai,TrackPro,HDFC Bank,Prospecting,2022-12-04,2023-03-16,14248
JSXDB1Y1,Aisha Nair,FinSuite Advanced,Flipkart,Won,2022-11-06,2023-03-17,7630
K604AICZ,Arjun Banerjee,BizCRM Pro,Flipkart,Proposal,2024-12-14,2025-01-30,18952
INY40BPF,Vihaan Rout,Market360,HDFC Bank,Prospecting,2024-02-13,2024-04-20,4087
2U06C7UP,Diya Kapoor,FinSuite Basic,Tata Motors,Lost,2022-11-25,2023-03-22,14622
OKC1X9DO,Ira Iyer,BizCRM Pro,Reliance Retail,Lost,2023-08-30,2023-10-01,17619
MGWL9LP2,Rohan Pillai,FinSuite Advanced,Wipro,Won,2024-11-23,2025-02-14,7023
AWSVABUK,Aisha Khan,BizCRM Lite,Asian Paints,Prospecting,2022-07-23,2022-10-03,359
0ISZMGTH,Tanvi Qureshi,TrackPro,HDFC Bank,Prospecting,2022-04-19,2022-08-30,18659
S7WLKCD4,Tanvi Menon,TrackPro,Reliance Retail,Proposal,2023-12-09,2024-02-22,4149
33FFU805,Aditya Pillai,FinSuite Advanced,Asian Paints,Prospecting,2024-01-27,2024-04-27,13119
0PXRHH2P,Tanvi Chatterjee,BizCRM Pro,Mahindra,Prospecting,2022-08-06,2022-09-04,10912
X4BX7Z73,Rohan Patel,FinSuite Basic,Reliance Retail,Won,2024-03-20,2024-05-07,9600
3PA19OV3,Ishaan Sharma,TrackPro,Godrej,Won,2024-07-04,2024-08-11,11011
4BM3760W,Arjun Banerjee,SalesEdge Premium,Asian Paints,Proposal,2023-12-06,2024-04-02,10011
I8TMHO5T,Aditya Bhatt,FinSuite Advanced,Asian Paints,Proposal,2022-04-04,2022-09-28,1858
G3QQUAWZ,Vivaan Bhatt,FinSuite Advanced,Tata Motors,Prospecting,2022-02-27,2022-09-03,14446
JE5L6XG5,Meera Desai,SalesEdge Premium,Asian Paints,Negotiation,2023-04-09,2023-08-28,16051
J28S1OHL,Vihaan Reddy,Market360,Asian Paints,Prospecting,2022-10-01,2022-10-19,17058
Q0RA7NJB,Siddharth Nair,SalesEdge Premium,Marico,Lost,2023-02-14,2023-06-28,14048
TR762J52,Meera Banerjee,SalesEdge Premium,Wipro,Won,2024-12-25,2025-03-08,12620
N4O9B42L,Diya Reddy,Market360,Tata Motors,Won,2024-08-31,2024-11-26,2421
F20T7L0R,Krishna Kapoor,SalesEdge Premium,Reliance Retail,Won,2023-06-16,2023-09-02,518
0H3EFZ29,Rohan Verma,BizCRM Lite,Marico,Negotiation,2022-11-12,2023-04-23,18642
CRMDMFOS,Meera Chatterjee,BizCRM Lite,Mahindra,Won,2023-03-04,2023-03-29,14986
7ODGDFUY,Ishaan Mohanty,FinSuite Basic,Infosys,Won,2023-12-17,2024-02-18,1087
TYZZKOKV,Diya Reddy,SalesEdge Premium,Asian Paints,Lost,2024-08-08,2025-02-24,18579
AFU11EQ4,Vivaan Chatterjee,BizCRM Pro,Reliance Retail,Proposal,2024-04-23,2024-05-11,10116
KLA0XPZM,Vihaan Nair,BizCRM Lite,Flipkart,Lost,2024-06-20,2024-11-01,9135
OD4Z16ZV,Farhan Qureshi,FinSuite Advanced,L&T,Negotiation,2023-08-16,2023-08-26,288
B38QSMTR,Arjun Patel,FinSuite Basic,Wipro,Negotiation,2024-05-17,2024-11-26,5991
JBWTNN41,Riya Khan,TrackPro,L&T,Proposal,2023-07-05,2023-08-02,15864
3G276OZ9,Vihaan Patel,FinSuite Basic,Asian Paints,Proposal,2022-05-29,2022-09-13,13891
UHCCQW8Y,Aarav Reddy,BizCRM Pro,Wipro,Lost,2022-07-08,2022-07-29,12627
7QHH5QCU,Tanvi Yadav,FinSuite Basic,Wipro,Lost,2023-10-08,2024-03-01,1848
AYX5E6XZ,Aditya Yadav,FinSuite Advanced,Godrej,Won,2024-07-10,2024-08-06,19814
HRRSC9E1,Aarav Reddy,BizCRM Pro,Godrej,Won,2024-09-29,2024-11-24,12308
8BZUV1FX,Aarav Iyer,TrackPro,Flipkart,Proposal,2024-02-23,2024-05-05,9327
IHQ2G88R,Diya Sharma,BizCRM Pro,Air India,Prospecting,2022-09-29,2022-10-20,1058
IWP7IEQR,Siddharth Banerjee,FinSuite Basic,Asian Paints,Proposal,2024-02-20,2024-05-31,14411
RTSCVH0F,Rohan Rout,TrackPro,Mahindra,Proposal,2022-12-31,2023-05-05,18010
N0A2AYXZ,Ananya Reddy,TrackPro,Godrej,Lost,2023-09-16,2024-03-17,904
ZTOXUG1D,Tanvi Kapoor,TrackPro,Tata Motors,Proposal,2024-08-13,2024-09-03,13057
GXT4GL70,Ananya Kapoor,FinSuite Basic,Wipro,Won,2023-03-03,2023-07-19,14550
PQGXIYQW,Ira Pillai,FinSuite Advanced,Mahindra,Won,2024-05-17,2024-11-08,16926
EP81H899,Rohan Yadav,TrackPro,Asian Paints,Proposal,2024-06-17,2024-11-23,5875
XNTX2VPH,Vihaan Chatterjee,BizCRM Lite,Mahindra,Prospecting,2023-03-07,2023-08-25,10321
3VKXC5F6,Tanvi Chatterjee,Market360,Godrej,Won,2024-10-18,2025-04-08,9825
RMUHZ895,Siddharth Desai,BizCRM Lite,L&T,Proposal,2024-08-02,2024-10-02,8860
063SVBGE,Meera Qureshi,FinSuite Basic,ICICI Bank,Negotiation,2024-02-29,2024-04-28,17287
NL8KC7XZ,Ananya Chatterjee,Market360,Air India,Won,2024-11-25,2025-01-04,10684
4SCFW4GL,Aditya Patel,TrackPro,Godrej,Prospecting,2023-01-17,2023-01-29,6554
5HI0TEF2,Ishaan Das,TrackPro,Tata Motors,Lost,2022-04-01,2022-05-16,13781
CGSKTT5E,Rohan Yadav,BizCRM Lite,Godrej,Won,2022-01-20,2022-02-04,10965
PH22EDWO,Aditya Banerjee,Market360,Reliance Retail,Lost,2024-05-27,2024-09-12,6883
UR6DFUSC,Siddharth Das,BizCRM Pro,HDFC Bank,Lost,2024-01-27,2024-05-08,4184
YNWCK75R,Aisha Das,FinSuite Advanced,Air India,Won,2022-04-30,2022-06-04,12030
L7DVMS76,Diya Patel,SalesEdge Premium,ICICI Bank,Prospecting,2022-03-23,2022-04-09,5124
Y09XZ5OW,Ishaan Chatterjee,BizCRM Pro,Godrej,Won,2024-03-06,2024-05-31,18342
1ZTQ00L4,Meera Reddy,BizCRM Pro,Infosys,Proposal,2023-11-12,2023-12-05,712
1CHFZQ9E,Ishaan Desai,Market360,Aditya Birla Group,Negotiation,2023-08-14,2024-01-25,3077
JICGA3CK,Riya Iyer,BizCRM Lite,Mahindra,Lost,2024-08-21,2025-01-31,7377
ZO98KUP6,Aisha Khan,BizCRM Lite,Infosys,Proposal,2023-05-21,2023-07-09,5087
696J5URO,Tanvi Qureshi,BizCRM Lite,Asian Paints,Won,2022-10-02,2022-10-29,6558
TJJDLNDW,Farhan Nair,BizCRM Lite,ICICI Bank,Won,2022-04-05,2022-07-28,16064
UOQ7BEVD,Ishaan Yadav,TrackPro,HDFC Bank,Negotiation,2023-02-15,2023-05-09,12141
33DVQA01,Aarav Patel,BizCRM Pro,Mahindra,Prospecting,2024-07-17,2024-09-01,3941
KGB8YJJP,Vihaan Chatterjee,FinSuite Advanced,Tata Motors,Proposal,2022-07-28,2022-12-19,5308
B7CQ6VJH,Vivaan Das,BizCRM Lite,Marico,Proposal,2023-04-19,2023-05-19,10285
2BDSFBRV,Siddharth Rout,TrackPro,Asian Paints,Lost,2022-06-17,2022-08-10,9104
DH2O9M41,Aarav Iyer,FinSuite Basic,Flipkart,Won,2024-09-06,2024-12-15,10234
9920PJ4B,Ira Iyer,FinSuite Basic,Marico,Lost,2023-06-04,2023-11-18,12841
W3WYPMD0,Tanvi Qureshi,BizCRM Lite,Aditya Birla Group,Proposal,2022-02-05,2022-07-07,6068
K8K6Z35Y,Myra Banerjee,Market360,Aditya Birla Group,Lost,2022-09-25,2022-10-16,10114
6GLUQS46,Myra Kapoor,FinSuite Basic,Godrej,Negotiation,2022-02-27,2022-04-29,17248
9LEM3YU6,Rohan Mohanty,FinSuite Basic,Marico,Prospecting,2022-10-30,2023-05-01,973
1OVFIWYV,Arjun Iyer,FinSuite Basic,Tata Motors,Proposal,2022-03-08,2022-04-18,13833
7MJXS5VI,Kavya Pillai,BizCRM Pro,L&T,Won,2024-01-13,2024-05-28,6463
Y7AXEUG0,Diya Sharma,FinSuite Basic,Mahindra,Lost,2023-12-11,2024-04-11,4766
SBGBWE4P,Siddharth Rout,TrackPro,HDFC Bank,Negotiation,2023-11-20,2024-05-29,13851
AQWIEAYI,Aisha Menon,SalesEdge Premium,Tata Motors,Won,2024-09-03,2024-12-31,13702
WOWTZKLA,Vihaan Banerjee,Market360,Infosys,Prospecting,2023-09-30,2024-03-27,605
AN4MTYL6,Arjun Verma,BizCRM Pro,Flipkart,Proposal,2024-07-14,2025-01-11,12573
1L03SVAO,Vivaan Kapoor,FinSuite Basic,Aditya Birla Group,Proposal,2024-09-20,2025-04-05,4179
RVAJYLW5,Farhan Sharma,FinSuite Basic,Asian Paints,Won,2022-04-15,2022-10-07,13582
QLMKMUQO,Ishaan Sharma,BizCRM Lite,L&T,Lost,2024-11-13,2025-02-01,11422
X1YZEVFY,Krishna Sharma,SalesEdge Premium,Flipkart,Lost,2023-06-24,2023-12-25,15135
VSG16OT8,Farhan Iyer,Market360,L&T,Won,2022-04-26,2022-10-31,6224
9KA480L6,Aarav Mohanty,FinSuite Advanced,Flipkart,Prospecting,2024-08-28,2024-12-02,10897
IQPMLTIK,Ananya Verma,FinSuite Advanced,Marico,Prospecting,2022-02-01,2022-06-01,7351
A609YYM0,Myra Kapoor,Market360,Flipkart,Won,2024-11-05,2025-04-27,9480
HXP40BBJ,Aisha Desai,BizCRM Pro,Aditya Birla Group,Lost,2023-01-20,2023-02-19,11710
5WQ2ZIOK,Saanvi Patel,BizCRM Lite,Air India,Lost,2022-06-12,2022-08-03,2738
